Liferay Portal Workflow Lang
Liferay Portal OSGi Debug Implementation,OSGi System Bundle,Liferay Portal OSGi Debug API
Liferay Portal Security SSO Facebook Connect API,OSGi System Bundle,Liferay Portal Configuration Metatype API
Liferay Asset Tags Compiler Web,OSGi System Bundle,Liferay Portal Upgrade API
Liferay Portal Search Elasticsearch 6 API,OSGi System Bundle,Liferay Portal Configuration Metatype API
Liferay Portal DAO ORM Custom SQL Implementation,Liferay Portal DAO ORM Custom SQL API,OSGi System Bundle
Liferay Item Selector Criteria Implementation,Liferay Item Selector API,OSGi System Bundle,Liferay Item Selector Criteria API
Liferay License Manager Web,OSGi System Bundle,Liferay Application List API,Liferay Portal Upgrade API
Liferay Portal Security SSO OpenID Connect API,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Portal Security SSO OpenID Connect API
Liferay Mail Reader Service,Liferay Portal Spring Extender API,OSGi System Bundle,Liferay Mail Reader API
Liferay Fragment Taglib,OSGi System Bundle,Liferay Fragment API,Liferay Util Taglib
Liferay Subscription Web,Liferay Subscription API,OSGi System Bundle,Liferay Portal Configuration Metatype API
Liferay Portal OSGi Web WAB Generator Implementation,OSGi System Bundle,Apache Felix File Install,Liferay Portal OSGi Web WAB Generator API
Liferay Dynamic Data Mapping Type Paragraph,Liferay Dynamic Data Mapping API,Liferay Portal Template Soy API,OSGi System Bundle
Liferay Reading Time Taglib,OSGi System Bundle,Liferay Reading Time API,Liferay Util Taglib
Liferay Captcha API,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Captcha API
Liferay Contacts UAD,Liferay Contacts API,OSGi System Bundle,Liferay User Associated Data API
Liferay Document Library Layout Set Prototype,OSGi System Bundle,Liferay Portal Instance Lifecycle API,Liferay Portal Upgrade API
Liferay Marketplace Store Web,OSGi System Bundle,Liferay Marketplace API,Liferay Application List API
Liferay Portal Scripting Ruby,OSGi System Bundle,Liferay Portal Scripting API,Liferay Portal Configuration Metatype API
Liferay Commerce Product Content API,Liferay Commerce Product Content API,OSGi System Bundle,Liferay Commerce Product API
Liferay Frontend Taglib Form Navigator,Liferay Frontend Taglib Form Navigator,OSGi System Bundle,Liferay Portal Configuration Metatype API
Liferay Currency Converter Web,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Portal Upgrade API
Liferay Flags Web,OSGi System Bundle,Liferay Portal Upgrade API,Liferay Flags API
Liferay Layout Set Prototype Web,OSGi System Bundle,Liferay Application List API,Liferay Layout Set Prototype API
Liferay Portal Security Audit Router,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Portal Security Audit API
Liferay Export Import API,OSGi System Bundle,Liferay Export Import API,Liferay OSGi Utilities
Liferay Layout Prototype Implementation,Liferay XStream Configurator API,OSGi System Bundle,Liferay Export Import API
Liferay Mobile Device Rules API,OSGi System Bundle,Liferay Mobile Device Rules API,Liferay OSGi Utilities
Liferay Commerce Discount Content Web,OSGi System Bundle,Liferay Commerce API,Liferay Commerce Discount API
Liferay Commerce User Service,Liferay Portal Spring Extender API,OSGi System Bundle,Liferay Commerce User API
Liferay Commerce Product Asset Categories Navigation Web,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Commerce Product API
Liferay HTML Preview Service,Liferay Portal Spring Extender API,OSGi System Bundle,Liferay HTML Preview API
Liferay Site Taglib,OSGi System Bundle,Liferay Frontend Taglib Clay,Liferay Util Taglib
Liferay Portal Remote JAX-RS Whiteboard Debug,OSGi System Bundle,org.osgi:org.osgi.service.jaxrs,Liferay OSGi Utilities
Liferay Wiki UAD,OSGi System Bundle,Liferay User Associated Data API,Liferay Wiki API
Liferay Frontend Image Editor Web,Liferay Frontend Image Editor API,OSGi System Bundle,Liferay Portal Portlet Bridge Soy API
Liferay Adaptive Media Image Content Transformer,OSGi System Bundle,Liferay Adaptive Media Content Transformer API,Liferay Adaptive Media Image API
Liferay Commerce Currency API,Liferay Commerce Currency API,OSGi System Bundle,Liferay Portal Configuration Metatype API
Liferay Frontend Taglib Dynamic Section,OSGi System Bundle,Liferay Util Taglib,Liferay Frontend Taglib Dynamic Section
Liferay Item Selector API,OSGi System Bundle,Liferay OSGi Utilities,Liferay Upload API
Liferay Site Navigation Menu Item URL,OSGi System Bundle,Liferay Frontend Taglib,Liferay Site Navigation API
Liferay External Reference Service,Liferay Portal Spring Extender API,OSGi System Bundle,Liferay External Reference API
Liferay Site Browser Web,OSGi System Bundle,Liferay Portal Upgrade API,Liferay Frontend Taglib Clay
Liferay Portal Security Service Access Quota API,Liferay Portal Security Service Access Quota API,OSGi System Bundle,Liferay Portal Configuration Metatype API
Liferay Portlet Display Template Web,Liferay Dynamic Data Mapping API,OSGi System Bundle,Liferay Portlet Display Template API
Liferay Commerce Shipping Engine Fixed API,Liferay Commerce Shipping Engine Fixed API,OSGi System Bundle,Liferay Commerce API
Liferay Frontend Taglib Utilities FreeMarker Contributor,Liferay Dynamic Data Mapping Taglib,Liferay Staging Taglib,Liferay Util Taglib
Liferay Site My Sites Web,OSGi System Bundle,Liferay Portal Upgrade API,Liferay Frontend Taglib Clay
social-bookmarks-hook,Liferay Portal Remote Axis Extender,OSGi System Bundle,Liferay Portal OSGi Web WAB Spring Bridge API
Liferay Wiki Engine Input Editor Common,OSGi System Bundle,Liferay Wiki API,Liferay Util Taglib
Liferay Bookmarks API,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Bookmarks API
Liferay Web Proxy Web,OSGi System Bundle,Apache Felix Declarative Services,Liferay Portal Upgrade API
Liferay WYSIWYG Web,OSGi System Bundle,Liferay Export Import API,Liferay Portal Upgrade API
Liferay Social Activities Web,OSGi System Bundle,Liferay Portal Upgrade API,Liferay RSS API
Liferay Export Import Changeset Web,OSGi System Bundle,Liferay Export Import API,Liferay Export Import Changeset API
Liferay Fragment API,OSGi System Bundle,Liferay Fragment API,Liferay OSGi Utilities
Liferay Application List Taglib,OSGi System Bundle,Liferay Application List API,Liferay Util Taglib
Liferay Portal Instances Service,Liferay Portal Spring Extender API,OSGi System Bundle,Liferay Portal Instances API
Liferay XSL Content Web,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Portal Upgrade API
Liferay Password Policies Admin Implementation,Liferay XStream Configurator API,OSGi System Bundle,Liferay Export Import API
Liferay Portal Template XSL,OSGi System Bundle,Liferay Portal Configuration Metatype API,Apache Felix Declarative Services
Liferay Portal Security Auto Login,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Portal Security Export Import API
Liferay Reading Time Service,Liferay Portal Spring Extender API,OSGi System Bundle,Liferay Reading Time API
Liferay Portal OSGi Debug Spring Extender,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Portal OSGi Debug API
Liferay Social Group Statistics Web,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Portal Upgrade API
Liferay Layout Set Prototype Implementation,Liferay XStream Configurator API,OSGi System Bundle,Liferay Export Import API
Liferay Commerce Product Type Virtual Order API,Liferay Commerce Product Type Virtual Order API,OSGi System Bundle,Liferay Commerce API
Liferay Portal Workflow Kaleo Definition Implementation,OSGi System Bundle,Liferay Portal Workflow Kaleo Definition API,Liferay Portal Workflow Kaleo API
Liferay Portal Configuration Persistence Implementation,OSGi System Bundle,Apache Felix Configuration Admin Service,Liferay Portal Configuration Persistence API
Liferay Commerce Geocoder Bing,OSGi System Bundle,Liferay Commerce API,Liferay Portal Configuration Metatype API
Liferay Message Boards Comment,OSGi System Bundle,Liferay Message Boards API,Liferay Comment API
Liferay Portal Search Web API,OSGi System Bundle,Liferay Portal Search Web API,Liferay Portal Search API
Liferay Site Memberships Web,OSGi System Bundle,Liferay Application List API,Liferay Frontend Taglib Clay
Liferay Site Navigation Menu Item Node,OSGi System Bundle,Liferay Frontend Taglib,Liferay Site Navigation API
Liferay Portal Security WeDeploy Auth Service,Liferay Portal Spring Extender API,OSGi System Bundle,Liferay Portal Security WeDeploy Auth API
Liferay Portlet Configuration CSS Web,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Portal Upgrade API
Liferay Message Boards Editor Configuration,Liferay Item Selector API,OSGi System Bundle,Liferay Item Selector Criteria API
Liferay OAuth2 Provider REST SPI,OSGi System Bundle,Apache Aries JAX-RS Specification API,Liferay OAuth2 Provider API
Liferay Portal Store Ignore Duplicates Wrapper,OSGi System Bundle,Apache Felix Declarative Services,Liferay OSGi Utilities
Liferay Sync Security,Liferay Portal Security Service Access Policy API,OSGi System Bundle,Liferay Portal Instance Lifecycle API
Apache Felix Gogo Runtime,Apache Felix Gogo Runtime,OSGi System Bundle,Apache Felix EventAdmin
Liferay Portal Store JCR,OSGi System Bundle,Commons IO,Liferay Portal Configuration Metatype API
Apache Felix Declarative Services,OSGi System Bundle,org.osgi:org.osgi.service.metatype,org.osgi:org.osgi.util.function
Liferay Portal Search API,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Portal Search API
Liferay RSS Taglib,OSGi System Bundle,Liferay RSS API,Liferay Util Taglib
Liferay Amazon Rankings Web,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Portal Upgrade API
Liferay Translator Web,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Portal Upgrade API
Liferay Item Selector Implementation,Liferay Item Selector API,OSGi System Bundle,Liferay OSGi Utilities
Liferay Portal Store Safe File Name Wrapper,OSGi System Bundle,Apache Felix Declarative Services,Liferay OSGi Utilities
Liferay Microblogs Web,OSGi System Bundle,Liferay Microblogs API,Liferay Portal Upgrade API
Liferay Portal Security SSO OpenID Connect Implementation,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Portal Security SSO OpenID Connect API
Liferay Application List API,OSGi System Bundle,Liferay Application List API,Liferay OSGi Utilities
Liferay Portal Workflow Kaleo API,OSGi System Bundle,Liferay Portal Workflow Kaleo Definition API,Liferay Portal Workflow Kaleo API
Liferay Dynamic Data Mapping Form Renderer,Liferay Dynamic Data Mapping API,Liferay Portal Template Soy API,OSGi System Bundle
Liferay Dynamic Data Mapping Form Taglib,Liferay Dynamic Data Mapping API,OSGi System Bundle,Liferay Util Taglib
Liferay Portal Scheduler Single,OSGi System Bundle,Apache Felix Declarative Services,Liferay Portal Profile API
Apache Aries JAX-RS JAX-RS JAXB JSON,OSGi System Bundle,Apache Aries JAX-RS Specification API,Liferay Portal Remote JAXRS Whiteboard
Liferay Frontend Editor Simple Web,OSGi System Bundle,Liferay Frontend Editor API,Liferay Util Taglib
Liferay Portal Settings Authentication LDAP Web,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Portal Security LDAP API
Liferay Portal Security Service Access Policy API,Liferay Portal Security Service Access Policy API,OSGi System Bundle,Liferay Portal Configuration Metatype API
Liferay Portal Security WeDeploy Auth API,OSGi System Bundle,Liferay Portal Security WeDeploy Auth API,Liferay Portal Configuration Metatype API
Liferay Portal Scripting JavaScript,OSGi System Bundle,Liferay Portal Scripting API,Liferay Portal Configuration Metatype API
Liferay Frontend JS Top Head Extender,Liferay Portal URL Builder API,OSGi System Bundle,Liferay OSGi Utilities
Liferay Push Notifications Sender Firebase,OSGi System Bundle,Liferay Push Notifications API,Liferay Portal Configuration Metatype API
Liferay Item Selector Upload Web,Liferay Item Selector API,OSGi System Bundle,Liferay Item Selector Criteria API
Liferay Portal Security SSO CAS Implementation,OSGi System Bundle,Liferay Portal Security Export Import API,Liferay Portal Security SSO CAS API
JavaServer Pages(TM) Standard Tag Library API,Expression Language 3.0,OSGi System Bundle,JavaServer Pages(TM) Standard Tag Library API
Liferay Portal Configuration Metatype Definitions Annotations,OSGi System Bundle,Liferay Portal Configuration Metatype API,org.osgi:org.osgi.service.metatype
Liferay Asset Tags Selector Web,OSGi System Bundle,Liferay Portal Upgrade API,Liferay Frontend Taglib Clay
Liferay Adaptive Media Image API,Liferay Adaptive Media API,OSGi System Bundle,Liferay Adaptive Media Image API
Liferay Layout Type Controller Control Panel,OSGi System Bundle,Liferay Application List API,Liferay Util Taglib
Liferay Map Taglib,OSGi System Bundle,Liferay Map API,Liferay Util Taglib
Liferay Push Notifications Sender Android,OSGi System Bundle,Liferay Push Notifications API,Liferay Portal Configuration Metatype API
Liferay Util Taglib,Expression Language 3.0,OSGi System Bundle,Liferay Util Taglib
Liferay Roles Admin Implementation,Liferay XStream Configurator API,OSGi System Bundle,Liferay Export Import API
Liferay Blogs Reading Time,OSGi System Bundle,Liferay Blogs API,Liferay Reading Time API
Liferay Frontend Taglib Soy,Liferay Portal Template Soy API,OSGi System Bundle,Liferay Util Taglib
Liferay Portal Cache Single,Liferay Portal Cache API,Apache Felix Declarative Services,Liferay Portal Profile API
Liferay Dynamic Data Lists API,Liferay Dynamic Data Mapping API,OSGi System Bundle,Liferay Dynamic Data Lists API
Liferay Portal Configuration Upgrade Implementation,OSGi System Bundle,Liferay Portal Configuration Upgrade API,Liferay Portal Configuration Metatype API
Liferay Commerce Wish List API,OSGi System Bundle,Liferay Commerce Wish List API,Liferay Commerce Product API
Liferay Flags Service,Liferay Portal Spring Extender API,OSGi System Bundle,Liferay Flags API
Liferay Item Selector URL Web,Liferay Item Selector API,OSGi System Bundle,Liferay Item Selector Criteria API
Liferay Portal Scripting Python,OSGi System Bundle,Liferay Portal Scripting API,Apache ServiceMix :: Specs :: Annotation API 1.3
Liferay Nested Portlets Web,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Portal Upgrade API
Liferay Commerce Organization Service,Liferay Portal Spring Extender API,OSGi System Bundle,Liferay Commerce Organization API
Liferay IFrame Web,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Portal Upgrade API
Liferay Frontend Editor CKEditor Web,OSGi System Bundle,Liferay Frontend Editor API,Liferay Util Taglib
Liferay Frontend JS Bundle Config Extender,OSGi System Bundle,Apache Felix Declarative Services,Liferay OSGi Utilities
Liferay Knowledge Base API,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Knowledge Base API
Liferay Site API,OSGi System Bundle,Liferay Site API,Liferay Application List API
Liferay Journal Content Asset Addon Entry Locales,Liferay Journal Content Asset Addon Entry API,OSGi System Bundle,Liferay Journal API
Liferay Adaptive Media Image Content Transformer Backwards Compatibility,OSGi System Bundle,Liferay Adaptive Media Content Transformer API,Liferay Adaptive Media Image API
Liferay Journal Terms Of Use,Liferay Dynamic Data Mapping API,OSGi System Bundle,Liferay Journal API
Liferay Bookmarks UAD,OSGi System Bundle,Liferay User Associated Data API,Liferay Bookmarks API
Liferay Journal Content Asset Addon Entry Print,Liferay Journal Content Asset Addon Entry API,OSGi System Bundle,Liferay Journal API
Liferay Blogs API,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Blogs API
Liferay Site Service,Liferay Portal Spring Extender API,OSGi System Bundle,Liferay Site API
Liferay Blogs UAD,OSGi System Bundle,Liferay User Associated Data API,Liferay Blogs API
Liferay Push Notifications Sender SMS,OSGi System Bundle,Liferay Push Notifications API,Liferay Portal Configuration Metatype API
Liferay Commerce Product Content Category Web,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Commerce Product API
Liferay Sync API,OSGi System Bundle,Liferay Sync API,Liferay Document Library Sync API
Liferay Journal Taglib,OSGi System Bundle,Liferay Journal API,Liferay Util Taglib
Liferay Users Admin API,Liferay Dynamic Data Mapping API,OSGi System Bundle,Liferay Portal Configuration Metatype API
Liferay Portal Remote HTTP Tunnel Extender,OSGi System Bundle,Liferay Portal Configuration Metatype API,org.osgi.service.http
Liferay Portal Language Servlet Filter,OSGi System Bundle,org.osgi.service.http,Liferay OSGi Utilities
Liferay Apio Architect Implementation,OSGi System Bundle,Apache Aries JAX-RS Specification API,Liferay Apio Architect API
Liferay Frontend CSS RTL Servlet,OSGi System Bundle,org.osgi.service.http,Liferay OSGi Utilities
Liferay Commerce Product Type Grouped API,Liferay Commerce Product Type Grouped API,OSGi System Bundle,Liferay Commerce Product API
Liferay Portal Cluster Single,OSGi System Bundle,Apache Felix Declarative Services,Liferay Portal Profile API
Liferay Mail Reader API,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Mail Reader API
Liferay Adaptive Media Image Taglib,OSGi System Bundle,Liferay Adaptive Media Image API,Liferay Util Taglib
Apache Felix EventAdmin,OSGi System Bundle,org.osgi:org.osgi.service.metatype,Apache Felix EventAdmin
Liferay Portal Search SPI,Liferay Portal Search SPI,OSGi System Bundle,Liferay Portal Search API
Liferay Frontend Editor Taglib,OSGi System Bundle,Liferay Frontend Editor API,Liferay Util Taglib
Liferay Invitation Invite Members Web,Liferay Portal DAO ORM Custom SQL API,OSGi System Bundle,Liferay Invitation Invite Members API
Liferay Portal Remote JSON Web Service Extender,OSGi System Bundle,Apache Felix Declarative Services,Liferay OSGi Utilities
Liferay Journal Content Asset Addon Entry Conversions,Liferay Journal Content Asset Addon Entry API,OSGi System Bundle,Liferay Journal API
Liferay Message Boards UAD,OSGi System Bundle,Liferay User Associated Data API,Liferay Message Boards API
Liferay Text Localizer Taglib,OSGi System Bundle,Liferay Text Localizer Address API,Liferay Util Taglib
Liferay Gogo Shell Web,Apache Felix Gogo Runtime,OSGi System Bundle,Liferay Application List API
Liferay Portal Configuration Metatype API,OSGi System Bundle,Liferay Portal Configuration Metatype API,org.osgi:org.osgi.service.metatype
Liferay Portal Scripting Executor,OSGi System Bundle,Liferay Portal Scripting API,Liferay OSGi Utilities
Liferay Portal Portlet Bridge Soy Implementation,Liferay Portal Template Soy API,OSGi System Bundle,Liferay Portal Portlet Bridge Soy API
Liferay Commerce Cart Taglib,OSGi System Bundle,Liferay Commerce API,Liferay Frontend Taglib Soy
Liferay Ratings Service,Liferay XStream Configurator API,OSGi System Bundle,Liferay Export Import API
Liferay Document Library API,Liferay Dynamic Data Mapping API,OSGi System Bundle,Liferay Portal Configuration Metatype API
Liferay Portal Configuration Metatype Definitions Equinox,Meta Type,OSGi System Bundle,Liferay Portal Configuration Metatype API,org.osgi:org.osgi.service.metatype
Liferay Knowledge Base Editor Configuration,Liferay Item Selector API,OSGi System Bundle,Liferay Item Selector Criteria API,Liferay Knowledge Base Item Selector API
Liferay Wiki Navigation Web,OSGi System Bundle,Liferay Wiki API,Liferay Portal Configuration Metatype API,Liferay Portal Upgrade API
Liferay Mentions Service,Liferay Mentions API,OSGi System Bundle,Liferay Message Boards API,Liferay Blogs API
Liferay Item Selector Editor Configuration,Liferay Layout Item Selector API,Liferay Item Selector API,OSGi System Bundle,Liferay Item Selector Criteria API
Liferay Dynamic Data Mapping API,Liferay Dynamic Data Mapping API,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay OSGi Utilities
Liferay Map OpenStreetMap,OSGi System Bundle,Liferay Frontend JS Loader Modules Extender API,Liferay Map API,Liferay Util Taglib
Liferay Push Notifications Web,OSGi System Bundle,Liferay Push Notifications API,Liferay Application List API,Liferay Portal Upgrade API
Liferay Asset Entry Rel Service,Liferay Portal Spring Extender API,OSGi System Bundle,Liferay Portal Upgrade API,Liferay Asset Entry Rel API
Liferay Commerce Product Type Virtual API,OSGi System Bundle,Liferay Journal API,Liferay Commerce Product Type Virtual API,Liferay Commerce Product API
Liferay Trash Taglib,Liferay Trash API,OSGi System Bundle,Liferay Trash Taglib,Liferay Util Taglib
Liferay Commerce Product Taglib,Liferay Commerce Product Content API,OSGi System Bundle,Liferay Util Taglib,Liferay Commerce Product API
Liferay Adaptive Media Document Library,Liferay Adaptive Media API,OSGi System Bundle,Liferay Document Library API,Liferay Adaptive Media Image API
Liferay Dynamic Data Mapping Taglib,Liferay Dynamic Data Mapping API,OSGi System Bundle,Liferay Portlet Display Template API,Liferay Util Taglib
Liferay Commerce Product Type Simple,Liferay Commerce Product Content API,OSGi System Bundle,Liferay Frontend Taglib,Liferay Commerce Product API
Liferay Wiki Editor Link Browse Web,Liferay Item Selector API,OSGi System Bundle,Liferay Wiki API,Liferay Item Selector Criteria API
Liferay User Groups Admin Implementation,Liferay XStream Configurator API,OSGi System Bundle,Liferay Export Import API,Liferay Portlet Display Template API
Liferay Wiki Editor Configuration,Liferay Item Selector API,OSGi System Bundle,Liferay Wiki API,Liferay Item Selector Criteria API
Liferay Portal Settings Authentication NTLM Web,OSGi System Bundle,Liferay Portal Settings API,Liferay Portal Configuration Metatype API,Liferay Portal Security SSO NTLM API
Liferay Adaptive Media Demo Data Creator Implementation,Liferay Adaptive Media API,OSGi System Bundle,Liferay Adaptive Media Demo Data Creator API,Liferay Adaptive Media Image API
Liferay Invitation Invite Members Service,Liferay Portal Spring Extender API,OSGi System Bundle,Liferay Portal Upgrade API,Liferay Invitation Invite Members API
Liferay Portal Remote CXF Common,OSGi System Bundle,Liferay Portal Configuration Metatype API,org.osgi.service.http,Liferay Portal Remote JAXRS Whiteboard
Liferay Portal Workflow Kaleo Runtime Integration Implementation,OSGi System Bundle,Liferay Portal Workflow Kaleo Runtime API,Liferay Portal Workflow Kaleo Definition API,Liferay Portal Workflow Kaleo API
Liferay Portal Security SSO Google Implementation,OSGi System Bundle,Apache ServiceMix :: Specs :: Annotation API 1.3,Liferay Portal Instance Lifecycle API,Liferay Portal Security SSO Google API
Liferay Portal Settings Authentication OpenSSO Web,Liferay Portal Security SSO OpenSSO API,OSGi System Bundle,Liferay Portal Settings API,Liferay Portal Configuration Metatype API
Liferay Staging Bar Web,OSGi System Bundle,Liferay Product Navigation Control Menu API,Liferay Staging API,Liferay Portal Upgrade API
Liferay Comment Web,OSGi System Bundle,Liferay Comment API,Liferay Message Boards API,Liferay Asset API
Liferay Portal Search Admin Web,OSGi System Bundle,Liferay Application List API,Liferay Portal Instances API,Liferay Portal Search API
Liferay Commerce Availability Estimate Web,OSGi System Bundle,Liferay Frontend Taglib,Liferay Commerce API,Liferay Commerce Admin API
Liferay Commerce Price List API,Liferay Commerce Currency API,OSGi System Bundle,Liferay Commerce Price List API,Liferay Commerce Product API
Liferay Journal Content Asset Addon Entry Related Assets,Liferay Dynamic Data Mapping API,Liferay Journal Content Asset Addon Entry API,OSGi System Bundle,Liferay Journal API
Liferay Product Navigation Control Menu Web,OSGi System Bundle,Liferay Product Navigation Control Menu API,Liferay Asset API,Liferay Util Taglib
classic-theme,Liferay Portal Remote Axis Extender,OSGi System Bundle,Liferay Util Taglib,Liferay Portal OSGi Web WAB Spring Bridge API
Liferay Site Navigation Site Map Web,OSGi System Bundle,Liferay Export Import API,Liferay Portal Configuration Metatype API,Liferay Portal Upgrade API
Liferay Directory Web,OSGi System Bundle,Liferay Message Boards API,Liferay Portal Upgrade API,Liferay Frontend Taglib Clay
Liferay Adaptive Media Image Item Selector Implementation,Liferay Item Selector API,OSGi System Bundle,Liferay Adaptive Media Image API,Liferay Adaptive Media Image Item Selector API
Liferay Adaptive Media Image Implementation,Liferay Adaptive Media API,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Adaptive Media Image API
Liferay Asset Taglib,OSGi System Bundle,Liferay Staging API,Liferay Asset API,Liferay Util Taglib
Liferay Plugins Admin Web,OSGi System Bundle,Liferay Application List API,Liferay Portal Upgrade API,Liferay Frontend Taglib Clay
Liferay Social Bookmarks Taglib,OSGi System Bundle,Liferay Frontend Taglib Clay,Liferay Util Taglib,Liferay Social Bookmarks API
Liferay Commerce Shipment Content Web,Liferay Commerce Currency API,OSGi System Bundle,Liferay Commerce API,Liferay Commerce Product API
Liferay Commerce Shipping Origin Locator Address,OSGi System Bundle,Liferay Frontend Taglib,Liferay Commerce API,Liferay Portal Configuration Metatype API
Liferay Expando Web,OSGi System Bundle,Liferay Application List API,Liferay Frontend Taglib Clay,Liferay Util Taglib
Liferay Commerce Address Content Web,OSGi System Bundle,Liferay Commerce Product Service,Liferay Commerce API,Liferay Portal Configuration Metatype API
Liferay Portal Security SSO NTLM Implementation,OSGi System Bundle,Liferay Portal Security SSO NTLM API,Liferay Portal Instances API,Liferay Portal Security Export Import API
Liferay Application List User Personal Site Permissions,OSGi System Bundle,Liferay Portal Instance Lifecycle API,Liferay Application List API,Liferay OSGi Utilities
Liferay Portal Messaging,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Portal Upgrade API,Liferay Portal Configuration Persistence API
Liferay Asset Tags Admin Web,OSGi System Bundle,Liferay Application List API,Liferay Asset API,Liferay Frontend Taglib Clay
Liferay Portal Scheduler Quartz,OSGi System Bundle,Apache Felix Declarative Services,Liferay Portal Upgrade API,Liferay Portal Profile API
Liferay Portal Security SSO OpenSSO Implementation,Liferay Portal Security SSO OpenSSO API,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Portal Security Export Import API
Liferay Portal Apio Implementation,OSGi System Bundle,Apache Aries JAX-RS Specification API,Liferay Portal Apio API,Liferay Apio Architect API
Liferay Product Navigation Taglib,Liferay Product Navigation Taglib,Liferay Product Navigation Control Menu API,OSGi System Bundle,Liferay Util Taglib
Liferay Asset Browser Web,OSGi System Bundle,Liferay Portal Upgrade API,Liferay Asset API,Liferay Frontend Taglib Clay
Liferay OAuth2 Provider API,OSGi System Bundle,Liferay OAuth2 Provider API,Liferay Portal Configuration Metatype API,Liferay OAuth2 Provider Scope Liferay API
Liferay Journal Content Asset Addon Entry Ratings,Liferay Dynamic Data Mapping API,Liferay Journal Content Asset Addon Entry API,OSGi System Bundle,Liferay Journal API
Liferay Commerce Admin Web,OSGi System Bundle,Liferay Application List API,Liferay Commerce Admin API,Liferay Frontend Taglib Clay
Liferay Frontend JS SPA Web,OSGi System Bundle,Liferay Frontend JS Loader Modules Extender API,Liferay Portal Configuration Metatype API,Liferay OSGi Utilities
Liferay Mentions Web,Liferay Mentions API,OSGi System Bundle,Liferay Message Boards API,Liferay Util Taglib
Liferay Asset Categories Navigation Web,OSGi System Bundle,Liferay Export Import API,Liferay Portal Configuration Metatype API,Liferay Portal Upgrade API
Liferay Flags Taglib,OSGi System Bundle,Liferay Flags API,Liferay Frontend Taglib Soy,Liferay Util Taglib
Liferay Blogs Editor Configuration,Liferay Item Selector API,OSGi System Bundle,Liferay Blogs Item Selector API,Liferay Item Selector Criteria API
westeros-bank-theme,Liferay Portal Remote Axis Extender,OSGi System Bundle,Liferay Util Taglib,Liferay Portal OSGi Web WAB Spring Bridge API
Liferay Portal Settings Authentication CAS Web,OSGi System Bundle,Liferay Portal Settings API,Liferay Portal Configuration Metatype API,Liferay Portal Security SSO CAS API
Liferay Portal JMX,Liferay Portal JMX API,OSGi System Bundle,Apache Felix Declarative Services,Liferay OSGi Utilities
Liferay Adaptive Media Document Library Thumbnails,Liferay Adaptive Media API,OSGi System Bundle,Liferay Portal Upgrade API,Liferay Adaptive Media Image API
Liferay Frontend Theme Fjord Site Initializer,OSGi System Bundle,Liferay Layout Page Template API,Liferay Fragment API,Liferay Site API
fjord-theme,Liferay Portal Remote Axis Extender,OSGi System Bundle,Liferay Util Taglib,Liferay Portal OSGi Web WAB Spring Bridge API
Liferay Adaptive Media Journal Web,OSGi System Bundle,Liferay Export Import API,Liferay Journal API,Liferay Adaptive Media Content Transformer API
Liferay Portal Security LDAP API,OSGi System Bundle,Liferay Portal Configuration Metatype API,Liferay Portal Security LDAP API,Liferay Portal Security Export Import API
Liferay Product Navigation User,OSGi System Bundle,Liferay Application List API,Liferay Product Navigation Product Menu API,Liferay Util Taglib
Liferay Map Google Maps,OSGi System Bundle,Liferay Frontend JS Loader Modules Extender API,Liferay Map API,Liferay Util Taglib
Liferay Message Boards Layout Set Prototype,OSGi System Bundle,Liferay Message Boards API,Liferay Portal Instance Lifecycle API,Liferay Portal Upgrade API
Liferay Commerce Address Web,OSGi System Bundle,Liferay Frontend Taglib,Liferay Commerce API,Liferay Commerce Admin API
Liferay Portal OSGi Web Portlet Tracker,OSGi System Bundle,Liferay Portal OSGi Web Servlet Context Helper API,org.osgi.service.http,Liferay OSGi Utilities
